user_id,country,channel,plan,device,signup_date,session_time,price,converted,step,revenue
4032,Denmark,Direct,Premium,Tablet,2024-01-03 19:11:00,9,300,1,completed,300
4033,Sweden,Paid,Premium,Mobile,2024-01-03 19:12:00,9,300,0,form_started,0
4034,Denmark,Direct,Basic,Tablet,2024-01-03 19:13:00,2,100,1,completed,100
4035,Norway,Direct,Pro,Desktop,2024-01-03 19:14:00,7,500,0,form_started,0
4036,Denmark,Organic,Premium,Desktop,2024-01-03 19:15:00,1,300,1,completed,300
4037,Sweden,Organic,Basic,Mobile,2024-01-03 19:16:00,2,100,0,form_started,0
4038,Sweden,Organic,Premium,Desktop,2024-01-03 19:17:00,12,300,0,signup,0
4039,Sweden,Paid,Pro,Tablet,2024-01-03 19:18:00,6,500,0,form_started,0
4040,Denmark,Direct,Basic,Mobile,2024-01-03 19:19:00,19,100,0,form_started,0
4041,Norway,Direct,Premium,Desktop,2024-01-03 19:20:00,16,300,0,form_started,0
4042,Norway,Paid,Premium,Tablet,2024-01-03 19:21:00,4,300,0,signup,0
4043,Denmark,Direct,Basic,Mobile,2024-01-03 19:22:00,18,100,1,completed,100
4044,Sweden,Direct,Basic,Tablet,2024-01-03 19:23:00,5,100,1,completed,100
4045,Norway,Organic,Basic,Desktop,2024-01-03 19:24:00,18,100,1,completed,100
4046,Sweden,Paid,Basic,Desktop,2024-01-03 19:25:00,6,100,0,form_started,0
4047,Denmark,Organic,Basic,Desktop,2024-01-03 19:26:00,14,100,1,completed,100
4048,Sweden,Paid,Premium,Desktop,2024-01-03 19:27:00,17,300,0,form_started,0
4049,Norway,Organic,Basic,Mobile,2024-01-03 19:28:00,18,100,0,signup,0
4050,Norway,Direct,Basic,Desktop,2024-01-03 19:29:00,10,100,0,form_started,0
4051,Sweden,Paid,Pro,Mobile,2024-01-03 19:30:00,19,500,0,signup,0
4052,Denmark,Paid,Premium,Mobile,2024-01-03 19:31:00,18,300,0,signup,0
4053,Sweden,Organic,Pro,Tablet,2024-01-03 19:32:00,4,500,0,form_started,0
4054,Denmark,Paid,Premium,Desktop,2024-01-03 19:33:00,15,300,0,form_started,0
4055,Sweden,Direct,Premium,Tablet,2024-01-03 19:34:00,6,300,1,completed,300
4056,Norway,Direct,Premium,Tablet,2024-01-03 19:35:00,6,300,1,completed,300
4057,Denmark,Direct,Basic,Tablet,2024-01-03 19:36:00,3,100,0,form_started,0
4058,Denmark,Organic,Pro,Tablet,2024-01-03 19:37:00,9,500,0,signup,0
4059,Denmark,Paid,Premium,Tablet,2024-01-03 19:38:00,11,300,1,completed,300
4060,Norway,Organic,Premium,Desktop,2024-01-03 19:39:00,5,300,0,form_started,0
4061,Sweden,Direct,Premium,Tablet,2024-01-03 19:40:00,14,300,1,completed,300
4062,Norway,Paid,Pro,Mobile,2024-01-03 19:41:00,2,500,1,completed,500
4063,Denmark,Direct,Premium,Mobile,2024-01-03 19:42:00,19,300,0,signup,0
4064,Sweden,Paid,Pro,Desktop,2024-01-03 19:43:00,8,500,0,signup,0
4065,Norway,Paid,Pro,Mobile,2024-01-03 19:44:00,13,500,1,completed,500
4066,Denmark,Organic,Basic,Tablet,2024-01-03 19:45:00,19,100,1,completed,100
4067,Denmark,Paid,Premium,Mobile,2024-01-03 19:46:00,5,300,0,form_started,0
4068,Norway,Direct,Premium,Tablet,2024-01-03 19:47:00,15,300,0,form_started,0
4069,Norway,Paid,Pro,Desktop,2024-01-03 19:48:00,4,500,0,signup,0
4070,Norway,Direct,Pro,Mobile,2024-01-03 19:49:00,4,500,0,form_started,0
4071,Denmark,Organic,Basic,Mobile,2024-01-03 19:50:00,18,100,1,completed,100
4072,Norway,Direct,Premium,Mobile,2024-01-03 19:51:00,19,300,1,completed,300
4073,Denmark,Paid,Pro,Desktop,2024-01-03 19:52:00,9,500,0,signup,0
4074,Norway,Direct,Premium,Desktop,2024-01-03 19:53:00,15,300,0,form_started,0
4075,Denmark,Direct,Premium,Mobile,2024-01-03 19:54:00,12,300,1,completed,300
4076,Denmark,Paid,Premium,Desktop,2024-01-03 19:55:00,4,300,0,form_started,0
4077,Sweden,Direct,Pro,Tablet,2024-01-03 19:56:00,3,500,0,form_started,0
4078,Norway,Paid,Premium,Desktop,2024-01-03 19:57:00,5,300,0,form_started,0
4079,Norway,Organic,Pro,Mobile,2024-01-03 19:58:00,17,500,0,signup,0
4080,Denmark,Direct,Basic,Tablet,2024-01-03 19:59:00,5,100,1,completed,100
4081,Denmark,Organic,Basic,Mobile,2024-01-03 20:00:00,4,100,1,completed,100
4082,Denmark,Direct,Pro,Mobile,2024-01-03 20:01:00,7,500,0,signup,0
4083,Sweden,Direct,Premium,Mobile,2024-01-03 20:02:00,7,300,0,signup,0
4084,Sweden,Organic,Basic,Desktop,2024-01-03 20:03:00,7,100,0,signup,0
4085,Denmark,Direct,Basic,Mobile,2024-01-03 20:04:00,17,100,0,signup,0
4086,Norway,Direct,Pro,Tablet,2024-01-03 20:05:00,15,500,1,completed,500
4087,Norway,Organic,Pro,Tablet,2024-01-03 20:06:00,7,500,0,signup,0
4088,Sweden,Direct,Pro,Tablet,2024-01-03 20:07:00,15,500,1,completed,500
4089,Sweden,Paid,Pro,Mobile,2024-01-03 20:08:00,4,500,1,completed,500
4090,Denmark,Direct,Pro,Tablet,2024-01-03 20:09:00,2,500,0,form_started,0
4091,Norway,Direct,Pro,Tablet,2024-01-03 20:10:00,13,500,0,form_started,0
4092,Denmark,Direct,Pro,Tablet,2024-01-03 20:11:00,12,500,0,signup,0
4093,Sweden,Organic,Premium,Tablet,2024-01-03 20:12:00,10,300,0,signup,0
4094,Norway,Paid,Premium,Desktop,2024-01-03 20:13:00,19,300,0,signup,0
4095,Norway,Paid,Premium,Mobile,2024-01-03 20:14:00,15,300,0,signup,0
4096,Sweden,Direct,Premium,Mobile,2024-01-03 20:15:00,17,300,1,completed,300
4097,Denmark,Organic,Basic,Tablet,2024-01-03 20:16:00,6,100,0,signup,0
4098,Denmark,Organic,Premium,Mobile,2024-01-03 20:17:00,5,300,1,completed,300
4099,Norway,Paid,Basic,Tablet,2024-01-03 20:18:00,13,100,0,signup,0
4100,Sweden,Organic,Basic,Tablet,2024-01-03 20:19:00,14,100,0,form_started,0
4101,Norway,Direct,Basic,Tablet,2024-01-03 20:20:00,14,100,0,form_started,0
4102,Sweden,Direct,Pro,Mobile,2024-01-03 20:21:00,15,500,0,signup,0
4103,Denmark,Organic,Basic,Desktop,2024-01-03 20:22:00,16,100,0,signup,0
4104,Sweden,Direct,Basic,Mobile,2024-01-03 20:23:00,10,100,0,form_started,0
4105,Denmark,Paid,Basic,Mobile,2024-01-03 20:24:00,1,100,0,form_started,0
4106,Sweden,Direct,Pro,Desktop,2024-01-03 20:25:00,11,500,0,form_started,0
4107,Norway,Organic,Premium,Mobile,2024-01-03 20:26:00,7,300,1,completed,300
4108,Denmark,Paid,Premium,Desktop,2024-01-03 20:27:00,17,300,1,completed,300
4109,Norway,Direct,Basic,Tablet,2024-01-03 20:28:00,4,100,1,completed,100
4110,Norway,Paid,Basic,Desktop,2024-01-03 20:29:00,7,100,0,form_started,0
4111,Denmark,Organic,Premium,Tablet,2024-01-03 20:30:00,3,300,1,completed,300
4112,Denmark,Direct,Premium,Desktop,2024-01-03 20:31:00,14,300,1,completed,300
4113,Norway,Direct,Premium,Tablet,2024-01-03 20:32:00,18,300,1,completed,300
4114,Norway,Paid,Premium,Mobile,2024-01-03 20:33:00,18,300,0,form_started,0
4115,Norway,Direct,Basic,Desktop,2024-01-03 20:34:00,1,100,0,signup,0
4116,Norway,Direct,Basic,Mobile,2024-01-03 20:35:00,6,100,1,completed,100
4117,Denmark,Direct,Basic,Tablet,2024-01-03 20:36:00,9,100,1,completed,100
4118,Denmark,Direct,Premium,Desktop,2024-01-03 20:37:00,2,300,1,completed,300
4119,Norway,Organic,Pro,Desktop,2024-01-03 20:38:00,8,500,0,form_started,0
4120,Sweden,Direct,Premium,Desktop,2024-01-03 20:39:00,4,300,0,form_started,0
4121,Sweden,Paid,Premium,Mobile,2024-01-03 20:40:00,10,300,0,form_started,0
4122,Denmark,Organic,Pro,Tablet,2024-01-03 20:41:00,1,500,1,completed,500
4123,Norway,Paid,Pro,Mobile,2024-01-03 20:42:00,11,500,0,form_started,0
4124,Norway,Paid,Premium,Desktop,2024-01-03 20:43:00,9,300,0,form_started,0
4125,Denmark,Paid,Pro,Tablet,2024-01-03 20:44:00,19,500,1,completed,500
4126,Sweden,Organic,Pro,Tablet,2024-01-03 20:45:00,11,500,0,form_started,0
4127,Sweden,Organic,Pro,Mobile,2024-01-03 20:46:00,4,500,0,form_started,0
4128,Sweden,Organic,Premium,Mobile,2024-01-03 20:47:00,5,300,1,completed,300
4129,Denmark,Direct,Premium,Desktop,2024-01-03 20:48:00,17,300,0,form_started,0
4130,Sweden,Paid,Pro,Desktop,2024-01-03 20:49:00,18,500,0,form_started,0
4131,Denmark,Organic,Basic,Desktop,2024-01-03 20:50:00,5,100,1,completed,100
4132,Denmark,Paid,Pro,Desktop,2024-01-03 20:51:00,18,500,1,completed,500
4133,Norway,Organic,Pro,Tablet,2024-01-03 20:52:00,17,500,1,completed,500
4134,Sweden,Organic,Premium,Desktop,2024-01-03 20:53:00,3,300,0,form_started,0
4135,Denmark,Organic,Basic,Desktop,2024-01-03 20:54:00,11,100,0,form_started,0
4136,Sweden,Paid,Pro,Desktop,2024-01-03 20:55:00,17,500,1,completed,500
4137,Sweden,Direct,Basic,Mobile,2024-01-03 20:56:00,8,100,0,signup,0
4138,Norway,Organic,Premium,Mobile,2024-01-03 20:57:00,8,300,0,form_started,0
4139,Sweden,Organic,Basic,Mobile,2024-01-03 20:58:00,2,100,0,form_started,0
4140,Norway,Organic,Premium,Desktop,2024-01-03 20:59:00,7,300,0,signup,0
4141,Denmark,Direct,Pro,Tablet,2024-01-03 21:00:00,6,500,0,form_started,0
4142,Sweden,Paid,Premium,Desktop,2024-01-03 21:01:00,18,300,0,form_started,0
4143,Denmark,Paid,Basic,Mobile,2024-01-03 21:02:00,7,100,0,form_started,0
4144,Sweden,Paid,Basic,Mobile,2024-01-03 21:03:00,18,100,1,completed,100
4145,Denmark,Paid,Basic,Desktop,2024-01-03 21:04:00,12,100,0,signup,0
4146,Sweden,Organic,Pro,Tablet,2024-01-03 21:05:00,7,500,0,signup,0
4147,Sweden,Direct,Basic,Tablet,2024-01-03 21:06:00,7,100,0,signup,0
4148,Sweden,Organic,Basic,Tablet,2024-01-03 21:07:00,1,100,0,form_started,0
4149,Sweden,Direct,Basic,Mobile,2024-01-03 21:08:00,10,100,1,completed,100
4150,Sweden,Paid,Premium,Mobile,2024-01-03 21:09:00,10,300,1,completed,300
4151,Sweden,Direct,Basic,Tablet,2024-01-03 21:10:00,12,100,1,completed,100
4152,Sweden,Organic,Premium,Desktop,2024-01-03 21:11:00,3,300,1,completed,300
4153,Sweden,Organic,Basic,Tablet,2024-01-03 21:12:00,3,100,1,completed,100
4154,Sweden,Paid,Premium,Desktop,2024-01-03 21:13:00,13,300,0,signup,0
4155,Denmark,Organic,Premium,Mobile,2024-01-03 21:14:00,13,300,0,form_started,0
4156,Norway,Organic,Pro,Mobile,2024-01-03 21:15:00,6,500,0,signup,0
4157,Sweden,Direct,Pro,Mobile,2024-01-03 21:16:00,3,500,0,form_started,0
4158,Norway,Organic,Premium,Tablet,2024-01-03 21:17:00,15,300,1,completed,300
4159,Sweden,Paid,Premium,Tablet,2024-01-03 21:18:00,9,300,0,signup,0
4160,Sweden,Paid,Pro,Mobile,2024-01-03 21:19:00,6,500,0,signup,0
4161,Denmark,Organic,Premium,Mobile,2024-01-03 21:20:00,6,300,0,form_started,0
4162,Denmark,Paid,Pro,Mobile,2024-01-03 21:21:00,8,500,0,form_started,0
4163,Norway,Direct,Pro,Tablet,2024-01-03 21:22:00,11,500,0,form_started,0
4164,Denmark,Direct,Basic,Tablet,2024-01-03 21:23:00,19,100,1,completed,100
4165,Denmark,Organic,Basic,Mobile,2024-01-03 21:24:00,16,100,0,form_started,0
4166,Norway,Organic,Pro,Tablet,2024-01-03 21:25:00,9,500,1,completed,500
4167,Denmark,Direct,Pro,Tablet,2024-01-03 21:26:00,11,500,1,completed,500
4168,Sweden,Paid,Premium,Tablet,2024-01-03 21:27:00,16,300,0,form_started,0
4169,Norway,Organic,Pro,Tablet,2024-01-03 21:28:00,6,500,0,signup,0
4170,Norway,Organic,Pro,Mobile,2024-01-03 21:29:00,17,500,1,completed,500
4171,Sweden,Paid,Basic,Mobile,2024-01-03 21:30:00,16,100,1,completed,100
4172,Denmark,Organic,Pro,Tablet,2024-01-03 21:31:00,18,500,0,form_started,0
4173,Norway,Paid,Premium,Mobile,2024-01-03 21:32:00,1,300,0,form_started,0
4174,Norway,Paid,Pro,Mobile,2024-01-03 21:33:00,18,500,0,form_started,0
4175,Sweden,Paid,Basic,Mobile,2024-01-03 21:34:00,8,100,0,signup,0
4176,Sweden,Paid,Basic,Desktop,2024-01-03 21:35:00,10,100,1,completed,100
4177,Denmark,Paid,Basic,Mobile,2024-01-03 21:36:00,2,100,0,form_started,0
4178,Norway,Direct,Basic,Mobile,2024-01-03 21:37:00,9,100,0,signup,0
4179,Denmark,Paid,Pro,Tablet,2024-01-03 21:38:00,4,500,0,form_started,0
4180,Denmark,Direct,Premium,Tablet,2024-01-03 21:39:00,11,300,1,completed,300
4181,Sweden,Paid,Premium,Desktop,2024-01-03 21:40:00,10,300,1,completed,300
4182,Norway,Organic,Premium,Desktop,2024-01-03 21:41:00,14,300,0,form_started,0
4183,Norway,Direct,Pro,Mobile,2024-01-03 21:42:00,7,500,0,form_started,0
4184,Norway,Organic,Pro,Mobile,2024-01-03 21:43:00,19,500,0,signup,0
4185,Sweden,Paid,Pro,Tablet,2024-01-03 21:44:00,6,500,0,form_started,0
4186,Sweden,Paid,Premium,Mobile,2024-01-03 21:45:00,16,300,1,completed,300
4187,Sweden,Organic,Pro,Mobile,2024-01-03 21:46:00,19,500,0,form_started,0
4188,Sweden,Paid,Pro,Mobile,2024-01-03 21:47:00,19,500,0,signup,0
4189,Sweden,Organic,Basic,Mobile,2024-01-03 21:48:00,13,100,0,form_started,0
4190,Norway,Paid,Basic,Mobile,2024-01-03 21:49:00,12,100,0,signup,0
4191,Denmark,Paid,Premium,Mobile,2024-01-03 21:50:00,15,300,0,form_started,0
4192,Norway,Direct,Basic,Mobile,2024-01-03 21:51:00,8,100,0,form_started,0
4193,Denmark,Organic,Basic,Mobile,2024-01-03 21:52:00,4,100,0,signup,0
4194,Sweden,Paid,Basic,Tablet,2024-01-03 21:53:00,8,100,1,completed,100
4195,Denmark,Organic,Pro,Desktop,2024-01-03 21:54:00,16,500,0,form_started,0
4196,Norway,Direct,Basic,Mobile,2024-01-03 21:55:00,16,100,0,form_started,0
4197,Norway,Organic,Basic,Tablet,2024-01-03 21:56:00,2,100,0,form_started,0
4198,Denmark,Direct,Basic,Mobile,2024-01-03 21:57:00,17,100,0,signup,0
4199,Sweden,Organic,Pro,Mobile,2024-01-03 21:58:00,5,500,0,form_started,0
4200,Sweden,Organic,Premium,Desktop,2024-01-03 21:59:00,5,300,0,form_started,0
4201,Norway,Direct,Pro,Tablet,2024-01-03 22:00:00,12,500,0,signup,0
4202,Denmark,Paid,Pro,Mobile,2024-01-03 22:01:00,7,500,0,form_started,0
4203,Sweden,Paid,Basic,Desktop,2024-01-03 22:02:00,5,100,0,form_started,0
4204,Sweden,Paid,Premium,Desktop,2024-01-03 22:03:00,4,300,0,form_started,0
4205,Norway,Organic,Basic,Mobile,2024-01-03 22:04:00,17,100,1,completed,100
4206,Sweden,Organic,Basic,Mobile,2024-01-03 22:05:00,6,100,0,signup,0
4207,Denmark,Paid,Premium,Tablet,2024-01-03 22:06:00,14,300,0,form_started,0
4208,Norway,Organic,Premium,Tablet,2024-01-03 22:07:00,9,300,0,form_started,0
4209,Norway,Organic,Pro,Mobile,2024-01-03 22:08:00,4,500,0,signup,0
4210,Denmark,Paid,Premium,Mobile,2024-01-03 22:09:00,11,300,1,completed,300
4211,Norway,Direct,Pro,Desktop,2024-01-03 22:10:00,16,500,0,signup,0
4212,Sweden,Organic,Pro,Tablet,2024-01-03 22:11:00,16,500,0,signup,0
4213,Sweden,Organic,Basic,Mobile,2024-01-03 22:12:00,16,100,0,form_started,0
4214,Denmark,Organic,Basic,Mobile,2024-01-03 22:13:00,6,100,0,signup,0
4215,Sweden,Organic,Basic,Tablet,2024-01-03 22:14:00,15,100,0,form_started,0
4216,Denmark,Direct,Premium,Mobile,2024-01-03 22:15:00,3,300,0,form_started,0
4217,Denmark,Paid,Premium,Desktop,2024-01-03 22:16:00,9,300,0,signup,0
4218,Sweden,Organic,Pro,Desktop,2024-01-03 22:17:00,1,500,0,form_started,0
4219,Denmark,Paid,Pro,Mobile,2024-01-03 22:18:00,11,500,1,completed,500
4220,Sweden,Organic,Pro,Tablet,2024-01-03 22:19:00,6,500,0,signup,0
4221,Norway,Direct,Premium,Desktop,2024-01-03 22:20:00,5,300,0,signup,0
4222,Norway,Paid,Pro,Tablet,2024-01-03 22:21:00,18,500,1,completed,500
4223,Denmark,Direct,Pro,Tablet,2024-01-03 22:22:00,12,500,1,completed,500
4224,Sweden,Organic,Premium,Tablet,2024-01-03 22:23:00,7,300,0,signup,0
4225,Sweden,Direct,Basic,Desktop,2024-01-03 22:24:00,2,100,1,completed,100
4226,Norway,Direct,Premium,Desktop,2024-01-03 22:25:00,7,300,0,signup,0
4227,Norway,Organic,Pro,Mobile,2024-01-03 22:26:00,9,500,0,form_started,0
4228,Sweden,Organic,Basic,Tablet,2024-01-03 22:27:00,8,100,1,completed,100
4229,Denmark,Paid,Premium,Desktop,2024-01-03 22:28:00,9,300,1,completed,300
4230,Norway,Organic,Basic,Desktop,2024-01-03 22:29:00,10,100,0,form_started,0
4231,Denmark,Paid,Basic,Mobile,2024-01-03 22:30:00,12,100,0,form_started,0
4232,Denmark,Direct,Pro,Desktop,2024-01-03 22:31:00,2,500,1,completed,500
4233,Norway,Direct,Premium,Desktop,2024-01-03 22:32:00,10,300,0,signup,0
4234,Denmark,Paid,Pro,Desktop,2024-01-03 22:33:00,3,500,1,completed,500
4235,Denmark,Organic,Premium,Mobile,2024-01-03 22:34:00,1,300,0,signup,0
4236,Sweden,Organic,Premium,Mobile,2024-01-03 22:35:00,17,300,0,form_started,0
4237,Denmark,Direct,Premium,Tablet,2024-01-03 22:36:00,1,300,0,signup,0
4238,Sweden,Paid,Basic,Desktop,2024-01-03 22:37:00,5,100,0,form_started,0
4239,Norway,Direct,Basic,Mobile,2024-01-03 22:38:00,14,100,0,signup,0
4240,Norway,Direct,Pro,Mobile,2024-01-03 22:39:00,6,500,0,signup,0
4241,Sweden,Organic,Premium,Mobile,2024-01-03 22:40:00,9,300,0,form_started,0
4242,Norway,Paid,Premium,Tablet,2024-01-03 22:41:00,14,300,1,completed,300
4243,Denmark,Direct,Basic,Tablet,2024-01-03 22:42:00,4,100,0,form_started,0
4244,Denmark,Organic,Premium,Tablet,2024-01-03 22:43:00,1,300,0,form_started,0
4245,Denmark,Direct,Pro,Tablet,2024-01-03 22:44:00,6,500,0,signup,0
4246,Norway,Direct,Premium,Tablet,2024-01-03 22:45:00,7,300,0,form_started,0
4247,Denmark,Organic,Premium,Desktop,2024-01-03 22:46:00,6,300,0,form_started,0
4248,Norway,Organic,Basic,Desktop,2024-01-03 22:47:00,1,100,1,completed,100
4249,Denmark,Paid,Premium,Mobile,2024-01-03 22:48:00,8,300,1,completed,300
4250,Sweden,Direct,Pro,Tablet,2024-01-03 22:49:00,12,500,1,completed,500
4251,Norway,Paid,Pro,Tablet,2024-01-03 22:50:00,11,500,0,signup,0
4252,Norway,Organic,Pro,Mobile,2024-01-03 22:51:00,2,500,1,completed,500
4253,Denmark,Organic,Pro,Desktop,2024-01-03 22:52:00,2,500,0,signup,0
4254,Norway,Direct,Basic,Tablet,2024-01-03 22:53:00,2,100,0,signup,0
4255,Norway,Paid,Premium,Tablet,2024-01-03 22:54:00,8,300,0,signup,0
4256,Sweden,Paid,Basic,Tablet,2024-01-03 22:55:00,7,100,0,signup,0
4257,Sweden,Direct,Pro,Desktop,2024-01-03 22:56:00,16,500,0,form_started,0
4258,Denmark,Direct,Premium,Desktop,2024-01-03 22:57:00,9,300,0,signup,0
4259,Sweden,Paid,Basic,Tablet,2024-01-03 22:58:00,16,100,0,form_started,0
4260,Denmark,Organic,Premium,Tablet,2024-01-03 22:59:00,2,300,0,signup,0
4261,Denmark,Organic,Pro,Mobile,2024-01-03 23:00:00,3,500,1,completed,500
4262,Denmark,Direct,Pro,Mobile,2024-01-03 23:01:00,2,500,1,completed,500
4263,Norway,Paid,Premium,Desktop,2024-01-03 23:02:00,19,300,1,completed,300
4264,Sweden,Paid,Premium,Mobile,2024-01-03 23:03:00,17,300,0,signup,0
4265,Denmark,Paid,Pro,Tablet,2024-01-03 23:04:00,12,500,0,signup,0
4266,Sweden,Organic,Basic,Desktop,2024-01-03 23:05:00,11,100,0,signup,0
4267,Denmark,Organic,Pro,Mobile,2024-01-03 23:06:00,19,500,0,form_started,0
4268,Sweden,Paid,Premium,Desktop,2024-01-03 23:07:00,6,300,1,completed,300
4269,Sweden,Paid,Basic,Tablet,2024-01-03 23:08:00,10,100,0,form_started,0
4270,Denmark,Direct,Pro,Mobile,2024-01-03 23:09:00,14,500,1,completed,500
4271,Norway,Direct,Premium,Mobile,2024-01-03 23:10:00,1,300,1,completed,300
4272,Sweden,Paid,Premium,Mobile,2024-01-03 23:11:00,15,300,0,form_started,0
4273,Norway,Paid,Premium,Tablet,2024-01-03 23:12:00,6,300,1,completed,300
4274,Norway,Organic,Basic,Desktop,2024-01-03 23:13:00,13,100,0,signup,0
4275,Denmark,Paid,Basic,Mobile,2024-01-03 23:14:00,14,100,0,form_started,0
4276,Denmark,Direct,Basic,Desktop,2024-01-03 23:15:00,13,100,1,completed,100
4277,Denmark,Organic,Basic,Desktop,2024-01-03 23:16:00,16,100,0,form_started,0
4278,Sweden,Direct,Premium,Desktop,2024-01-03 23:17:00,1,300,0,form_started,0
4279,Denmark,Direct,Premium,Tablet,2024-01-03 23:18:00,14,300,0,form_started,0
4280,Denmark,Organic,Basic,Tablet,2024-01-03 23:19:00,13,100,1,completed,100
4281,Sweden,Direct,Basic,Mobile,2024-01-03 23:20:00,10,100,0,form_started,0
4282,Sweden,Paid,Premium,Mobile,2024-01-03 23:21:00,10,300,1,completed,300
4283,Denmark,Direct,Pro,Desktop,2024-01-03 23:22:00,4,500,0,signup,0
4284,Denmark,Organic,Pro,Desktop,2024-01-03 23:23:00,14,500,0,signup,0
4285,Denmark,Organic,Premium,Desktop,2024-01-03 23:24:00,12,300,0,signup,0
4286,Denmark,Organic,Basic,Tablet,2024-01-03 23:25:00,6,100,0,signup,0
4287,Norway,Direct,Basic,Tablet,2024-01-03 23:26:00,15,100,0,form_started,0
4288,Norway,Paid,Premium,Mobile,2024-01-03 23:27:00,5,300,1,completed,300
4289,Denmark,Organic,Pro,Desktop,2024-01-03 23:28:00,10,500,1,completed,500
4290,Norway,Paid,Premium,Desktop,2024-01-03 23:29:00,9,300,1,completed,300
4291,Sweden,Organic,Premium,Tablet,2024-01-03 23:30:00,10,300,0,form_started,0
4292,Norway,Paid,Premium,Mobile,2024-01-03 23:31:00,12,300,0,form_started,0
4293,Norway,Paid,Basic,Desktop,2024-01-03 23:32:00,4,100,0,form_started,0
4294,Denmark,Paid,Basic,Desktop,2024-01-03 23:33:00,4,100,0,signup,0
4295,Norway,Organic,Basic,Mobile,2024-01-03 23:34:00,13,100,1,completed,100
4296,Norway,Direct,Pro,Desktop,2024-01-03 23:35:00,14,500,0,form_started,0
4297,Norway,Direct,Premium,Tablet,2024-01-03 23:36:00,12,300,1,completed,300
4298,Norway,Direct,Premium,Mobile,2024-01-03 23:37:00,13,300,0,form_started,0
4299,Sweden,Paid,Pro,Desktop,2024-01-03 23:38:00,13,500,0,form_started,0
4300,Denmark,Organic,Basic,Desktop,2024-01-03 23:39:00,2,100,1,completed,100
4301,Denmark,Paid,Premium,Tablet,2024-01-03 23:40:00,19,300,1,completed,300
4302,Sweden,Organic,Pro,Tablet,2024-01-03 23:41:00,9,500,1,completed,500
4303,Norway,Paid,Basic,Tablet,2024-01-03 23:42:00,10,100,1,completed,100
4304,Sweden,Organic,Basic,Desktop,2024-01-03 23:43:00,17,100,1,completed,100
4305,Norway,Organic,Premium,Desktop,2024-01-03 23:44:00,10,300,1,completed,300
4306,Sweden,Organic,Basic,Desktop,2024-01-03 23:45:00,13,100,1,completed,100
4307,Denmark,Paid,Pro,Mobile,2024-01-03 23:46:00,1,500,1,completed,500
4308,Denmark,Direct,Basic,Tablet,2024-01-03 23:47:00,2,100,0,form_started,0
4309,Denmark,Paid,Premium,Mobile,2024-01-03 23:48:00,17,300,1,completed,300
4310,Norway,Paid,Pro,Tablet,2024-01-03 23:49:00,13,500,0,signup,0
4311,Norway,Organic,Basic,Desktop,2024-01-03 23:50:00,17,100,0,form_started,0
4312,Sweden,Organic,Basic,Mobile,2024-01-03 23:51:00,13,100,0,signup,0
4313,Sweden,Direct,Basic,Mobile,2024-01-03 23:52:00,17,100,1,completed,100
4314,Denmark,Direct,Pro,Tablet,2024-01-03 23:53:00,19,500,0,signup,0
4315,Norway,Organic,Basic,Mobile,2024-01-03 23:54:00,14,100,1,completed,100
4316,Sweden,Direct,Premium,Mobile,2024-01-03 23:55:00,10,300,0,form_started,0
4317,Norway,Direct,Pro,Desktop,2024-01-03 23:56:00,2,500,0,signup,0
4318,Norway,Organic,Pro,Tablet,2024-01-03 23:57:00,14,500,0,signup,0
4319,Denmark,Paid,Basic,Mobile,2024-01-03 23:58:00,17,100,0,form_started,0
4320,Denmark,Direct,Pro,Desktop,2024-01-03 23:59:00,5,500,0,form_started,0
4321,Norway,Organic,Premium,Mobile,2024-01-04 00:00:00,18,300,1,completed,300
4322,Norway,Direct,Pro,Desktop,2024-01-04 00:01:00,3,500,0,signup,0
4323,Norway,Direct,Premium,Mobile,2024-01-04 00:02:00,16,300,0,form_started,0
4324,Norway,Organic,Basic,Desktop,2024-01-04 00:03:00,19,100,0,form_started,0
4325,Denmark,Direct,Pro,Desktop,2024-01-04 00:04:00,18,500,1,completed,500
4326,Sweden,Direct,Premium,Tablet,2024-01-04 00:05:00,5,300,0,signup,0
4327,Denmark,Direct,Basic,Desktop,2024-01-04 00:06:00,8,100,0,signup,0
4328,Sweden,Paid,Premium,Mobile,2024-01-04 00:07:00,6,300,0,signup,0
4329,Norway,Paid,Pro,Desktop,2024-01-04 00:08:00,15,500,1,completed,500
4330,Sweden,Direct,Pro,Desktop,2024-01-04 00:09:00,3,500,0,form_started,0
4331,Denmark,Organic,Premium,Mobile,2024-01-04 00:10:00,9,300,0,signup,0
4332,Denmark,Direct,Basic,Mobile,2024-01-04 00:11:00,11,100,1,completed,100
4333,Norway,Direct,Basic,Desktop,2024-01-04 00:12:00,14,100,1,completed,100
4334,Denmark,Paid,Basic,Mobile,2024-01-04 00:13:00,9,100,0,form_started,0
4335,Norway,Paid,Basic,Desktop,2024-01-04 00:14:00,10,100,0,signup,0
4336,Denmark,Paid,Premium,Desktop,2024-01-04 00:15:00,15,300,0,signup,0
4337,Denmark,Direct,Pro,Desktop,2024-01-04 00:16:00,18,500,1,completed,500
4338,Norway,Direct,Premium,Mobile,2024-01-04 00:17:00,19,300,0,signup,0
4339,Sweden,Organic,Pro,Tablet,2024-01-04 00:18:00,7,500,0,signup,0
4340,Denmark,Direct,Pro,Tablet,2024-01-04 00:19:00,19,500,0,form_started,0
4341,Sweden,Direct,Premium,Desktop,2024-01-04 00:20:00,5,300,1,completed,300
